Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
0,0.890718,0,187653,-0,1.81531e-05,0,0,0,0,0,0,1,0,-4.43113e-09,1,75061.3,0.0639025,-0.000139758,1.09363e-19,-0.00102315,0.00103265,293.566,0,0,0,0,0.276046
1,0.890793,0,187677,-0,1.81537e-05,0,0,0,0,0,0,0.997983,0,-2.13477e-05,0.997983,75070.8,0.0861309,0.00339981,0,3.61303e-05,0.0034,293.578,0,0,0,0,0.497508
2,0.890815,0,187685,-0,1.8154e-05,0,0,0,0,0,0,0.99592,0,-4.3361e-05,0.99592,75074,0.0938326,0.0031968,0,3.42613e-05,0.00319698,293.584,0,0,0,0,0.482404
3,0.890846,0,187692,-0,1.8154e-05,0,0,0,0,0,0,0.99381,0,-6.60757e-05,0.99381,75076.8,0.100367,0.0032281,0,3.48997e-05,0.00322829,293.585,0,0,0,0,0.484751
4,0.890879,0,187698,-0,1.8154e-05,0,0,0,0,0,0,0.99165,0,-8.95248e-05,0.99165,75079.4,0.106428,0.00326159,0,3.558e-05,0.00326178,293.584,0,0,0,0,0.487254
5,0.890909,0,187705,-0,1.8154e-05,0,0,0,0,0,0,0.98944,0,-0.000113743,0.98944,75082,0.112593,0.003272,0,3.60258e-05,0.0032722,293.584,0,0,0,0,0.488028
6,0.89093,0,187710,-0,1.81541e-05,0,0,0,0,0,0,0.987178,0,-0.000138769,0.987178,75084.2,0.11765,0.00326768,0,3.63233e-05,0.00326788,293.586,0,0,0,0,0.4877
7,0.890949,0,187716,-0,1.81542e-05,0,0,0,0,0,0,0.984861,0,-0.000164641,0.984861,75086.4,0.122871,0.00325792,1.97434e-25,3.6573e-05,0.00325813,293.588,0,0,0,0,0.486968
8,0.890965,0,187721,-0,1.81543e-05,0,0,0,0,0,0,0.982489,0,-0.000191403,0.982489,75088.4,0.12754,0.00324675,1.72903e-25,3.68191e-05,0.00324695,293.591,0,0,0,0,0.486129
9,0.890981,0,187726,-0,1.81544e-05,0,0,0,0,0,0,0.980059,0,-0.000219098,0.980059,75090.4,0.132241,0.00323611,0,3.7084e-05,0.00323633,293.593,0,0,0,0,0.485331
10,0.890996,0,187731,-0,1.81545e-05,0,0,0,0,0,0,0.97757,0,-0.000247775,0.97757,75092.2,0.136633,0.00322615,-1.7313e-25,3.73699e-05,0.00322637,293.596,0,0,0,0,0.484583
11,0.89101,0,187735,-0,1.81547e-05,0,0,0,0,0,0,0.975019,0,-0.000277486,0.975019,75094.1,0.140982,0.00321695,-1.05137e-27,3.76789e-05,0.00321717,293.598,0,0,0,0,0.483893
12,0.891023,0,187740,-0,1.81548e-05,0,0,0,0,0,0,0.972404,0,-0.000308284,0.972404,75095.9,0.145139,0.00320829,1.51011e-25,3.80091e-05,0.00320852,293.601,0,0,0,0,0.483244
13,0.891035,0,187744,-0,1.81549e-05,0,0,0,0,0,0,0.969723,0,-0.000340227,0.969723,75097.6,0.149233,0.00320016,6.47953e-27,3.83614e-05,0.00320039,293.604,0,0,0,0,0.482634
14,0.891047,0,187748,-0,1.8155e-05,0,0,0,0,0,0,0.966973,0,-0.000373379,0.966973,75099.3,0.153203,0.00319245,6.01302e-27,3.87354e-05,0.00319269,293.606,0,0,0,0,0.482058
15,0.891059,0,187752,-0,1.81552e-05,0,0,0,0,0,0,0.964153,0,-0.000407806,0.964153,75100.9,0.157113,0.00318516,0,3.91319e-05,0.00318541,293.609,0,0,0,0,0.481513
16,0.891071,0,187756,-0,1.81553e-05,0,0,0,0,0,0,0.961259,0,-0.000443578,0.96126,75102.6,0.160939,0.00317825,0,3.95515e-05,0.00317849,293.611,0,0,0,0,0.480997
17,0.891082,0,187760,-0,1.81554e-05,0,0,0,0,0,0,0.95829,0,-0.000480773,0.95829,75104.2,0.164716,0.00317168,0,3.99948e-05,0.00317193,293.614,0,0,0,0,0.480508
18,0.891094,0,187764,-0,1.81555e-05,0,0,0,0,0,0,0.955241,0,-0.000519471,0.955241,75105.8,0.168434,0.00316544,0,4.04625e-05,0.0031657,293.616,0,0,0,0,0.480045
19,0.891106,0,187768,-0,1.81556e-05,0,0,0,0,0,0,0.95211,0,-0.000559762,0.95211,75107.3,0.172114,0.00315949,0,4.09557e-05,0.00315976,293.618,0,0,0,0,0.479605
20,0.891118,0,187772,-0,1.81557e-05,0,0,0,0,0,0,0.948894,0,-0.000601739,0.948895,75108.9,0.175754,0.00315383,-9.63159e-27,4.1475e-05,0.0031541,293.621,0,0,0,0,0.479186
21,0.89113,0,187776,-0,1.81558e-05,0,0,0,0,0,0,0.94559,0,-0.000645502,0.945591,75110.4,0.179367,0.00314843,1.1823e-25,4.20213e-05,0.00314871,293.623,0,0,0,0,0.478789
22,0.891142,0,187780,-0,1.81559e-05,0,0,0,0,0,0,0.942194,0,-0.000691162,0.942195,75111.9,0.182953,0.00314327,-5.2275e-27,4.25961e-05,0.00314356,293.625,0,0,0,0,0.478411
23,0.891155,0,187784,-0,1.8156e-05,0,0,0,0,0,0,0.938703,0,-0.000738836,0.938703,75113.5,0.186522,0.00313835,-1.06814e-25,4.32003e-05,0.00313865,293.626,0,0,0,0,0.478051
24,0.891167,0,187787,-0,1.81561e-05,0,0,0,0,0,0,0.935112,0,-0.000788649,0.935113,75115,0.190077,0.00313364,-2.27064e-28,4.38351e-05,0.00313395,293.628,0,0,0,0,0.477709
25,0.89118,0,187791,-0,1.81562e-05,0,0,0,0,0,0,0.931418,0,-0.000840738,0.931419,75116.5,0.193624,0.00312913,-1.13826e-25,4.45017e-05,0.00312945,293.63,0,0,0,0,0.477382
26,0.891193,0,187795,-0,1.81562e-05,0,0,0,0,0,0,0.927617,0,-0.00089525,0.927617,75118,0.197165,0.00312481,-9.86905e-26,4.52019e-05,0.00312514,293.631,0,0,0,0,0.477071
27,0.891206,0,187799,-0,1.81563e-05,0,0,0,0,0,0,0.923703,0,-0.000952344,0.923703,75119.5,0.200706,0.00312067,1.41874e-26,4.59368e-05,0.00312101,293.633,0,0,0,0,0.476774
28,0.89122,0,187802,-0,1.81564e-05,0,0,0,0,0,0,0.919672,0,-0.00101219,0.919673,75121,0.204251,0.00311669,-3.97555e-28,4.67078e-05,0.00311704,293.634,0,0,0,0,0.47649
29,0.891233,0,187806,-0,1.81565e-05,0,0,0,0,0,0,0.91552,0,-0.00107498,0.915521,75122.5,0.207802,0.00311285,8.93379e-26,4.75169e-05,0.00311322,293.636,0,0,0,0,0.476218
30,0.891247,0,187810,-0,1.81565e-05,0,0,0,0,0,0,0.91124,0,-0.00114091,0.911241,75124,0.211365,0.00310916,9.41265e-26,4.83658e-05,0.00310954,293.637,0,0,0,0,0.475958
31,0.891261,0,187814,-0,1.81566e-05,0,0,0,0,0,0,0.906828,0,-0.00121019,0.906828,75125.5,0.214942,0.0031056,0,4.9256e-05,0.00310599,293.639,0,0,0,0,0.475709
32,0.891275,0,187818,-0,1.81567e-05,0,0,0,0,0,0,0.902276,0,-0.00128308,0.902277,75127.1,0.218536,0.00310216,1.11295e-26,5.01898e-05,0.00310257,293.64,0,0,0,0,0.47547
33,0.891289,0,187822,-0,1.81567e-05,0,0,0,0,0,0,0.89758,0,-0.00135982,0.897581,75128.6,0.222152,0.00309884,1.02339e-26,5.11693e-05,0.00309926,293.641,0,0,0,0,0.475241
34,0.891304,0,187825,-0,1.81568e-05,0,0,0,0,0,0,0.892731,0,-0.00144069,0.892733,75130.2,0.225792,0.00309564,0,5.21969e-05,0.00309608,293.642,0,0,0,0,0.475022
35,0.891319,0,187829,-0,1.81568e-05,0,0,0,0,0,0,0.887724,0,-0.001526,0.887725,75131.7,0.229459,0.00309255,0,5.32747e-05,0.00309301,293.644,0,0,0,0,0.474813
36,0.891333,0,187833,-0,1.81569e-05,0,0,0,0,0,0,0.88255,0,-0.00161608,0.882551,75133.3,0.233158,0.0030896,0,5.44057e-05,0.00309008,293.645,0,0,0,0,0.474615
37,0.891348,0,187837,-0,1.8157e-05,0,0,0,0,0,0,0.877201,0,-0.0017113,0.877203,75134.9,0.236891,0.00308679,0,5.55933e-05,0.00308729,293.646,0,0,0,0,0.474429
38,0.891364,0,187841,-0,1.8157e-05,0,0,0,0,0,0,0.871669,0,-0.00181204,0.871671,75136.5,0.240663,0.00308415,0,5.68402e-05,0.00308468,293.648,0,0,0,0,0.474257
39,0.891379,0,187845,-0,1.81571e-05,0,0,0,0,0,0,0.865945,0,-0.00191875,0.865947,75138.1,0.244477,0.0030817,-7.22892e-26,5.81498e-05,0.00308225,293.649,0,0,0,0,0.474101
40,0.891395,0,187849,-0,1.81571e-05,0,0,0,0,0,0,0.860018,0,-0.0020319,0.86002,75139.8,0.248338,0.00307945,4.00144e-27,5.95256e-05,0.00308003,293.65,0,0,0,0,0.473961
41,0.891411,0,187854,-0,1.81572e-05,0,0,0,0,0,0,0.853878,0,-0.002152,0.853881,75141.4,0.252249,0.00307739,6.1945e-26,6.09711e-05,0.003078,293.651,0,0,0,0,0.473838
42,0.891427,0,187858,-0,1.81573e-05,0,0,0,0,0,0,0.847514,0,-0.00227962,0.847517,75143.1,0.256215,0.00307552,0,6.24894e-05,0.00307615,293.652,0,0,0,0,0.473729
43,0.891444,0,187862,-0,1.81573e-05,0,0,0,0,0,0,0.840914,0,-0.0024154,0.840918,75144.8,0.260239,0.00307379,0,6.4083e-05,0.00307446,293.654,0,0,0,0,0.473633
44,0.891461,0,187866,-0,1.81574e-05,0,0,0,0,0,0,0.834066,0,-0.00256001,0.83407,75146.6,0.264325,0.00307218,0,6.57551e-05,0.00307288,293.655,0,0,0,0,0.473546
45,0.891478,0,187871,-0,1.81574e-05,0,0,0,0,0,0,0.826954,0,-0.0027142,0.826958,75148.3,0.268478,0.00307064,0,6.75085e-05,0.00307138,293.656,0,0,0,0,0.473468
46,0.891496,0,187875,-0,1.81575e-05,0,0,0,0,0,0,0.819564,0,-0.00287882,0.819569,75150.1,0.272702,0.00306917,0,6.93467e-05,0.00306995,293.657,0,0,0,0,0.473396
47,0.891514,0,187880,-0,1.81575e-05,0,0,0,0,0,0,0.811881,0,-0.00305477,0.811887,75152,0.277,0.00306776,0,7.12729e-05,0.00306859,293.658,0,0,0,0,0.47333
48,0.891532,0,187885,-0,1.81576e-05,0,0,0,0,0,0,0.803886,0,-0.00324307,0.803893,75153.8,0.281379,0.00306645,0,7.32918e-05,0.00306733,293.66,0,0,0,0,0.473273
49,0.891551,0,187889,-0,1.81577e-05,0,0,0,0,0,0,0.795562,0,-0.00344482,0.795569,75155.7,0.285844,0.00306531,0,7.54084e-05,0.00306624,293.661,0,0,0,0,0.473232
50,0.891571,0,187894,-0,1.81577e-05,0,0,0,0,0,0,0.786887,0,-0.00366126,0.786895,75157.7,0.290403,0.00306444,0,7.76286e-05,0.00306542,293.662,0,0,0,0,0.473212
51,0.891591,0,187899,-0,1.81578e-05,0,0,0,0,0,0,0.77784,0,-0.00389374,0.77785,75159.6,0.295061,0.00306392,0,7.99581e-05,0.00306496,293.663,0,0,0,0,0.473222
52,0.891611,0,187904,-0,1.81578e-05,0,0,0,0,0,0,0.768397,0,-0.00414378,0.768408,75161.7,0.29983,0.00306377,2.16925e-26,8.24003e-05,0.00306487,293.664,0,0,0,0,0.473262
53,0.891633,0,187909,-0,1.81579e-05,0,0,0,0,0,0,0.758533,0,-0.00441302,0.758546,75163.7,0.304715,0.00306391,1.5128e-26,8.49562e-05,0.00306509,293.665,0,0,0,0,0.473328
54,0.891655,0,187915,-0,1.81579e-05,0,0,0,0,0,0,0.748218,0,-0.0047033,0.748233,75165.9,0.309725,0.00306425,0,8.76237e-05,0.0030655,293.666,0,0,0,0,0.47341
55,0.891678,0,187920,-0,1.8158e-05,0,0,0,0,0,0,0.737423,0,-0.00501667,0.73744,75168.1,0.314873,0.00306467,0,9.04005e-05,0.00306601,293.667,0,0,0,0,0.473502
56,0.891702,0,187926,-0,1.8158e-05,0,0,0,0,0,0,0.726113,0,-0.00535535,0.726133,75170.3,0.320165,0.00306521,0,9.3285e-05,0.00306663,293.668,0,0,0,0,0.473606
57,0.891727,0,187932,-0,1.81581e-05,0,0,0,0,0,0,0.714252,0,-0.00572183,0.714275,75172.6,0.325621,0.003066,-1.10671e-26,9.62774e-05,0.00306751,293.669,0,0,0,0,0.473732
58,0.891753,0,187938,-0,1.81581e-05,0,0,0,0,0,0,0.7018,0,-0.00611884,0.701826,75175,0.331254,0.00306725,-3.52265e-26,9.93786e-05,0.00306886,293.67,0,0,0,0,0.473897
59,0.89178,0,187944,-0,1.81581e-05,0,0,0,0,0,0,0.688711,0,-0.00654937,0.688742,75177.5,0.337084,0.0030691,-2.24107e-26,0.000102583,0.00307081,293.671,0,0,0,0,0.474111
60,0.891807,0,187950,-0,1.81582e-05,0,0,0,0,0,0,0.674937,0,-0.00701671,0.674973,75180.1,0.343132,0.00307147,0,0.000105874,0.00307329,293.672,0,0,0,0,0.474369
61,0.891835,0,187957,-0,1.81582e-05,0,0,0,0,0,0,0.660423,0,-0.00752444,0.660466,75182.8,0.349432,0.00307419,0,0.000109225,0.00307613,293.673,0,0,0,0,0.474657
62,0.891864,0,187964,-0,1.81583e-05,0,0,0,0,0,0,0.64511,0,-0.00807644,0.645161,75185.6,0.356037,0.00307714,0,0.000112602,0.0030792,293.675,0,0,0,0,0.474968
63,0.891893,0,187971,-0,1.81584e-05,0,0,0,0,0,0,0.628931,0,-0.00867685,0.628991,75188.5,0.362958,0.00308036,0,0.000115964,0.00308254,293.677,0,0,0,0,0.475304
64,0.891922,0,187979,-0,1.81585e-05,0,0,0,0,0,0,0.61181,0,-0.00933006,0.611881,75191.6,0.37019,0.00308378,0,0.000119252,0.00308609,293.679,0,0,0,0,0.475661
65,0.891953,0,187987,-0,1.81586e-05,0,0,0,0,0,0,0.593665,0,-0.0100406,0.59375,75194.9,0.377919,0.00308695,0,0.00012237,0.00308938,293.682,0,0,0,0,0.476004
66,0.891985,0,187996,-0,1.81588e-05,0,0,0,0,0,0,0.574403,0,-0.0108129,0.574505,75198.4,0.386148,0.00308935,0,0.000125194,0.00309189,293.685,0,0,0,0,0.476296
67,0.89202,0,188005,-0,1.8159e-05,0,0,0,0,0,0,0.553917,0,-0.0116514,0.55404,75202.1,0.394992,0.00309086,0,0.000127575,0.00309349,293.688,0,0,0,0,0.476529
68,0.892058,0,188016,-0,1.81591e-05,0,0,0,0,0,0,0.532089,0,-0.0125594,0.532238,75206.3,0.404736,0.00309139,1.11191e-25,0.000129321,0.00309409,293.691,0,0,0,0,0.476698
69,0.892102,0,188027,-0,1.81593e-05,0,0,0,0,0,0,0.508785,0,-0.0135394,0.508965,75210.8,0.415283,0.00309087,2.5102e-25,0.000130172,0.00309361,293.695,0,0,0,0,0.476801
70,0.892158,0,188040,-0,1.81594e-05,0,0,0,0,0,0,0.483849,0,-0.0145911,0.484069,75216,0.42766,0.00308861,8.22579e-26,0.000129754,0.00309133,293.697,0,0,0,0,0.476791
71,0.892222,0,188053,-0,1.81593e-05,0,0,0,0,0,0,0.457107,0,-0.0157104,0.457377,75221.2,0.439667,0.00308385,0,0.000127563,0.00308649,293.696,0,0,0,0,0.476613
72,0.892335,0,188075,-0,1.81592e-05,0,0,0,0,0,0,0.428355,0,-0.0168866,0.428688,75229.9,0.460265,0.00306997,-8.07466e-26,0.00012282,0.00307243,293.693,0,0,0,0,0.475765
73,0.89245,0,188100,-0,1.81592e-05,0,0,0,0,0,0,0.39736,0,-0.0181007,0.397772,75239.9,0.483785,0.00304105,-5.43037e-26,0.000123707,0.00304356,293.694,0,0,0,0,0.473679
74,0.89249,0,188120,-0,1.81601e-05,0,0,0,0,0,0,0.363858,0,-0.0195103,0.36438,75248.2,0.503173,0.00300339,1.23517e-25,0.000133954,0.00300637,293.713,0,0,0,0,0.470853
75,0.892456,0,188146,-0,1.81626e-05,0,0,0,0,0,0,0.327536,0,-0.0212149,0.328222,75258.5,0.527468,0.00296335,1.01612e-25,0.00014337,0.00296682,293.764,0,0,0,0,0.467817
76,0.892319,0,188172,-0,1.81667e-05,0,0,0,0,0,0,0.291607,0,-0.0230058,0.292513,75268.7,0.551385,0.00292274,0,0.000146149,0.00292639,293.849,0,0,0,0,0.464452
77,0.892152,0,188197,-0,1.81712e-05,0,0,0,0,0,0,0.259488,0,-0.0246176,0.260653,75278.7,0.574911,0.00288286,0,0.000141686,0.00288634,293.943,0,0,0,0,0.461136
78,0.892092,0,188224,-0,1.81742e-05,0,0,0,0,0,0,0.230772,0,-0.0259957,0.232232,75289.7,0.600818,0.00284405,2.45261e-25,0.000130511,0.00284704,294.006,0,0,0,0,0.45797
79,0.892208,0,188252,-0,1.81744e-05,0,0,0,0,0,0,0.205096,0,-0.0271136,0.206881,75300.9,0.627216,0.00280658,3.27423e-25,0.00011357,0.00280888,294.012,0,0,0,0,0.45502
80,0.892494,0,188283,-0,1.81722e-05,0,0,0,0,0,0,0.182137,0,-0.0279638,0.184271,75313.1,0.655692,0.00276338,9.35576e-27,9.13782e-05,0.00276489,293.965,0,0,0,0,0.45169
81,0.892839,0,188314,-0,1.81691e-05,0,0,0,0,0,0,0.161606,0,-0.0285517,0.164109,75325.7,0.685448,0.0027105,0,6.462e-05,0.00271127,293.901,0,0,0,0,0.447565
82,0.89313,0,188348,-0,1.8167e-05,0,0,0,0,0,0,0.143248,0,-0.0288909,0.146133,75339.1,0.716778,0.00264267,1.8414e-25,3.40564e-05,0.00264289,293.857,0,0,0,0,0.442101
83,0.893321,0,188382,-0,1.81666e-05,0,0,0,0,0,0,0.126834,0,-0.0289998,0.130108,75353,0.749545,0.00257074,2.41459e-25,6.90534e-07,0.00257074,293.848,0,0,0,0,0.436132
84,0.893428,0,188419,-0,1.81676e-05,0,0,0,0,0,0,0.112161,0,-0.0288992,0.115824,75367.4,0.783466,0.00249138,2.03725e-26,-3.48585e-05,0.00249162,293.869,0,0,0,0,0.429374
85,0.893501,0,188455,-0,1.81692e-05,0,0,0,0,0,0,0.0990464,0,-0.028611,0.103096,75382.1,0.817939,0.00239899,2.20853e-26,-7.17444e-05,0.00240006,293.903,0,0,0,0,0.421386
86,0.893579,0,188492,-0,1.81707e-05,0,0,0,0,0,0,0.0873283,0,-0.0281566,0.0917552,75396.8,0.852523,0.00228802,0,-0.00010873,0.0022906,293.934,0,0,0,0,0.41159
87,0.893674,0,188528,-0,1.81719e-05,0,0,0,0,0,0,0.0768618,0,-0.0275567,0.0816524,75411.2,0.886358,0.00215307,0,-0.000144083,0.00215789,293.959,0,0,0,0,0.399346
88,0.893782,0,188562,-0,1.81728e-05,0,0,0,0,0,0,0.0675179,0,-0.0268309,0.0726537,75424.9,0.918573,0.0019885,-9.7019e-26,-0.000175419,0.00199623,293.977,0,0,0,0,0.38387
89,0.893887,0,188593,-0,1.81734e-05,0,0,0,0,0,0,0.059181,0,-0.025997,0.0646393,75437.4,0.947883,0.00178791,-4.08337e-26,-0.000199465,0.001799,293.991,0,0,0,0,0.364094
90,0.893978,0,188620,-0,1.8174e-05,0,0,0,0,0,0,0.0517481,0,-0.0250716,0.0575017,75448,0.972782,0.00154375,3.51138e-26,-0.000211727,0.0015582,294.002,0,0,0,0,0.338435
91,0.894045,0,188640,-0,1.81744e-05,0,0,0,0,0,0,0.0451272,0,-0.0240695,0.051145,75455.9,0.991346,0.00124708,9.17057e-26,-0.000206036,0.00126399,294.011,0,0,0,0,0.304311
92,0.894079,0,188650,-0,1.81747e-05,0,0,0,0,0,0,0.0392363,0,-0.0230044,0.0454828,75460.1,1.00122,0.000887512,-3.16541e-25,-0.000173981,0.000904404,294.017,0,0,0,0,0.256862
93,0.894069,0,188648,-0,1.81747e-05,0,0,0,0,0,0,0.0340019,0,-0.0218886,0.040438,75459.3,0.9995,0.000453441,-2.21849e-25,-0.000104265,0.000465274,294.017,0,0,0,0,0.183742
94,0.894,0,188631,-0,1.81744e-05,0,0,0,0,0,0,0.0293586,0,-0.0207331,0.0359415,75452.2,0.982749,-6.73762e-05,-7.6007e-26,1.80126e-05,6.97424e-05,294.012,0,0,0,0,0.0709037
95,0.893854,0,188592,-0,1.81739e-05,0,0,0,0,0,0,0.025248,0,-0.0195483,0.0319311,75436.9,0.946879,-0.000686838,-5.60923e-25,0.000212028,0.00071882,294,0,0,0,0,0.226721
96,0.893607,0,188529,-0,1.8173e-05,0,0,0,0,0,0,0.0216179,0,-0.0183436,0.0283518,75411.6,0.88725,-0.0014149,0,0.000501674,0.0015012,293.983,0,0,0,0,0.326083
97,0.893231,0,188435,-0,1.81719e-05,0,0,0,0,0,0,0.0184216,0,-0.0171279,0.0251539,75373.9,0.798743,-0.00225744,0,0.000915583,0.00243605,293.96,0,0,0,0,0.41306
98,0.8927,0,188304,-0,1.81706e-05,0,0,0,0,0,0,0.015617,0,-0.0159097,0.0222937,75321.7,0.676089,-0.00321353,0,0.00148623,0.00354057,293.931,0,0,0,0,0.494747
99,0.891985,0,188132,-0,1.8169e-05,0,0,0,0,0,0,0.0131663,0,-0.0146973,0.0197323,75252.9,0.514281,-0.00427195,-5.17595e-25,0.00224771,0.00482719,293.898,0,0,0,0,0.57344
100,0.891063,0,187914,-0,1.81672e-05,0,0,0,0,0,0,0.0110351,0,-0.0134989,0.0174354,75165.6,0.309159,-0.0054078,-7.15026e-25,0.00323143,0.00629972,293.861,0,0,0,0,0.649735
101,0.88992,0,187647,-0,1.81653e-05,0,0,0,0,0,0,0.0091919,0,-0.0123224,0.0153731,75059,0.0584377,-0.00658056,1.28036e-24,0.00446005,0.00794958,293.82,0,0,0,0,0.723426
102,0.888554,0,187332,-0,1.81633e-05,0,0,0,0,0,0,0.00760749,0,-0.0111758,0.0135193,74932.9,-0.237838,-0.0077345,1.67866e-24,0.00594027,0.0097524,293.778,0,0,0,0,0.793882
103,0.886979,0,186972,-0,1.81612e-05,0,0,0,0,0,0,0.00625459,0,-0.0100665,0.0118513,74789,-0.576183,-0.00880323,0,0.00765604,0.0116667,293.734,0,0,0,0,0.860319
104,0.885228,0,186575,-0,1.8159e-05,0,0,0,0,0,0,0.00510743,0,-0.00900153,0.0103496,74629.9,-0.949987,-0.00971775,0,0.00956469,0.0136352,293.69,0,0,0,0,0.922027
105,0.883346,0,186150,-0,1.81569e-05,0,0,0,0,0,0,0.00414169,0,-0.0079869,0.0089969,74460.1,-1.34923,-0.0104181,4.75025e-25,0.0115981,0.0155901,293.645,0,0,0,0,0.978531
106,0.881393,0,185711,-0,1.81548e-05,0,0,0,0,0,0,0.00333432,0,-0.00702759,0.00777848,74284.4,-1.76209,-0.0108642,5.50649e-25,0.0136717,0.0174627,293.602,0,0,0,0,1.02978
107,0.879426,0,185270,-0,1.81528e-05,0,0,0,0,0,0,0.00266381,0,-0.00612711,0.00668112,74108.1,-2.17653,-0.0110416,0,0.0156968,0.0191913,293.56,0,0,0,0,1.07599
108,0.877502,0,184840,-0,1.81509e-05,0,0,0,0,0,0,0.00211027,0,-0.00528748,0.00569304,73936.1,-2.58091,-0.0109621,0,0.0175915,0.0207275,293.521,0,0,0,0,1.11762
109,0.875665,0,184430,-0,1.81492e-05,0,0,0,0,0,0,0.00165565,0,-0.00450923,0.00480358,73772.1,-2.96623,-0.0106605,0,0.0192956,0.0220447,293.484,0,0,0,0,1.15525
110,0.87395,0,184048,-0,1.81476e-05,0,0,0,0,0,0,0.00128381,0,-0.00379157,0.00400302,73619.3,-3.3255,-0.0101864,0,0.0207758,0.0231387,293.451,0,0,0,0,1.18951
111,0.872371,0,183697,-0,1.81462e-05,0,0,0,0,0,0,0.000980662,0,-0.00313256,0.00328247,73478.7,-3.65589,-0.00959023,-2.3394e-25,0.0220237,0.0240212,293.421,0,0,0,0,1.22076
112,0.870939,0,183378,-0,1.81449e-05,0,0,0,0,0,0,0.000734164,0,-0.00252933,0.00263373,73351.4,-3.9552,-0.00892077,-2.77492e-25,0.0230482,0.0247143,293.394,0,0,0,0,1.24914
113,0.869654,0,183093,-0,1.81437e-05,0,0,0,0,0,0,0.000533983,0,-0.0019785,0.00204929,73237.3,-4.22346,-0.0082222,0,0.0238776,0.0252536,293.37,0,0,0,0,1.27498
114,0.868504,0,182838,-0,1.81427e-05,0,0,0,0,0,0,0.000371526,0,-0.00147622,0.00152225,73135.1,-4.46353,-0.00752436,1.08341e-25,0.0245459,0.0256733,293.349,0,0,0,0,1.29825
115,0.867476,0,182610,-0,1.81419e-05,0,0,0,0,0,0,0.000239697,0,-0.00101848,0.0010463,73044,-4.67777,-0.00684488,1.44154e-25,0.0250801,0.0259974,293.331,0,0,0,0,1.31874
116,0.866562,0,182408,-0,1.81411e-05,0,0,0,0,0,0,0.000132712,0,-0.000601188,0.000615662,72963,-4.86808,-0.00619845,4.00507e-26,0.025509,0.0262513,293.314,0,0,0,0,1.33645
117,0.865752,0,182228,-0,1.81404e-05,0,0,0,0,0,0,4.5758e-05,0,-0.000220346,0.000225047,72891.2,-5.03693,-0.00559595,5.03035e-26,0.025869,0.0264674,293.3,0,0,0,0,1.35179
118,0.865017,0,182065,-0,1.81398e-05,0,0,0,0,0,0,-2.50135e-05,0,0.000127949,0.000130371,72826.1,-5.18988,-0.00503324,-3.58746e-26,0.0261758,0.0266553,293.287,0,0,0,0,1.36471
119,0.864359,0,181920,-0,1.81392e-05,0,0,0,0,0,0,-8.26488e-05,0,0.000447444,0.000455013,72767.9,-5.3267,-0.00450699,3.19131e-26,0.0264309,0.0268124,293.276,0,0,0,0,1.37505
120,0.863766,0,181788,-0,1.81387e-05,0,0,0,0,0,0,-0.000129668,0,0.000741686,0.000752935,72715.3,-5.45026,-0.00401377,2.4806e-25,0.0266443,0.026945,293.265,0,0,0,0,1.38309
121,0.863226,0,181669,-0,1.81383e-05,0,0,0,0,0,0,-0.000168003,0,0.00101405,0.00102787,72667.4,-5.56281,-0.0035473,1.30867e-26,0.0268119,0.0270455,293.255,0,0,0,0,1.38879
122,0.862741,0,181561,-0,1.81378e-05,0,0,0,0,0,0,-0.000199262,0,0.0012677,0.00128327,72624.5,-5.66386,-0.00310899,-2.11658e-25,0.0269426,0.0271214,293.246,0,0,0,0,1.39265
123,0.862294,0,181463,-0,1.81375e-05,0,0,0,0,0,0,-0.000224732,0,0.00150567,0.00152234,72585,-5.75653,-0.00269531,2.15873e-25,0.0270529,0.0271868,293.239,0,0,0,0,1.39527
124,0.861875,0,181371,-0,1.81372e-05,0,0,0,0,0,0,-0.0002454,0,0.00173079,0.0017481,72548.3,-5.84277,-0.00229827,-7.62355e-26,0.0271342,0.0272313,293.233,0,0,0,0,1.39665
125,0.861489,0,181286,-0,1.8137e-05,0,0,0,0,0,0,-0.000262014,0,0.00194583,0.00196339,72514.6,-5.92206,-0.00191748,-3.41691e-25,0.0271866,0.0272541,293.228,0,0,0,0,1.39703
126,0.861134,0,181208,-0,1.81367e-05,0,0,0,0,0,0,-0.000275206,0,0.00215339,0.00217091,72483.3,-5.99561,-0.00155232,0,0.0272305,0.0272747,293.223,0,0,0,0,1.39727
127,0.860794,0,181133,-0,1.81364e-05,0,0,0,0,0,0,-0.0002854,0,0.00235605,0.00237327,72453.1,-6.06667,-0.00119302,1.51327e-25,0.0272588,0.0272849,293.216,0,0,0,0,1.39711
128,0.860472,0,181061,-0,1.81361e-05,0,0,0,0,0,0,-0.00029284,0,0.0025563,0.00257302,72424.3,-6.13423,-0.000837235,1.53814e-25,0.0272587,0.0272715,293.21,0,0,0,0,1.3963
