"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        2652,      -14.05866637,      -13.94917006,      -14.14741998
          0,           0,        2653,      -14.01436124,      -13.90560998,      -14.12265002
          0,           0,        2654,      -13.98963598,      -13.84546368,      -14.11339521
          0,           0,        2655,      -14.04481151,      -13.90793054,      -14.17612123
          0,           0,        2656,      -14.11061414,      -13.99837732,      -14.21267483
          0,           0,        2657,      -14.00922064,      -13.87389603,      -14.12188959
          0,           0,        2658,      -13.98120225,      -13.84524167,      -14.17901336
          0,           0,        2659,      -14.04462412,      -13.92276454,      -14.18200047
          0,           0,        2660,      -14.07048969,      -13.95516125,      -14.19111235
          0,           0,        2661,      -14.12105452,      -14.01046523,      -14.16229049
          0,           0,        2662,      -14.12816315,      -13.99599789,      -14.18295486
          0,           0,        2663,      -14.03054505,      -13.90878448,      -14.11052616
          0,           0,        2664,      -14.02639849,      -13.89578466,      -14.19194138
          0,           0,        2665,       -13.9813961,      -13.85043323,      -14.08578084
          0,           0,        2666,      -14.03221549,      -13.88083718,      -14.13907716
          0,           0,        2667,       -14.0255478,      -13.89736493,      -14.14625465
          0,           0,        2668,      -13.99221352,      -13.88011086,      -14.17863139
          0,           0,        2669,      -14.02560379,      -13.89472114,      -14.19763735
          0,           0,        2670,      -14.11399291,       -13.9905281,       -14.1721841
          0,           0,        2671,      -13.97255596,      -13.85079918,      -14.08666044
          0,           0,        2672,      -14.00779183,      -13.87956014,      -14.19965116
          0,           0,        2673,      -14.04841469,      -13.90789077,      -14.11201658
          0,           0,        2674,      -13.96516658,      -13.82498272,      -14.08676533
          0,           0,        2675,      -14.05022748,      -13.91223472,      -14.17267856
          0,           0,        2676,      -14.10457618,      -13.97921981,       -14.2735024
          0,           0,        2677,      -14.09758192,      -13.98247051,      -14.15363177
          0,           0,        2678,      -13.94533373,      -13.82393918,      -14.10165658
          0,           0,        2679,      -14.04049391,      -13.91638297,      -14.16720135
          0,           0,        2680,      -14.05332418,      -13.90972388,      -14.17974152
          0,           0,        2681,      -14.03275383,      -13.89261487,      -14.12464414
          0,           0,        2682,       -14.0781159,      -13.98108781,       -14.1882338
          0,           0,        2683,      -14.04098889,      -13.89718193,      -14.16554876
          0,           0,        2684,      -13.99829852,      -13.85831322,      -14.08242114
          0,           0,        2685,      -14.00489086,      -13.88639667,      -14.08964705
          0,           0,        2686,      -13.98507428,      -13.87751863,      -14.09279623
          0,           0,        2687,       -14.0368063,      -13.92399913,      -14.17079748
          0,           0,        2688,      -14.14905416,      -14.01210207,      -14.24286677
          0,           0,        2689,      -13.98223936,      -13.83785337,      -14.10410882
          0,           0,        2690,      -14.01649395,        -13.893214,      -14.12074109
          0,           0,        2691,      -14.03849588,      -13.91652886,      -14.18730416
          0,           0,        2692,      -14.06043088,      -13.93928169,      -14.17587855
          0,           0,        2693,      -14.02723695,      -13.89560657,      -14.11634509
          0,           0,        2694,      -14.03018817,      -13.91680167,      -14.22337327
          0,           0,        2695,      -14.13229745,      -14.01890038,      -14.20150521
          0,           0,        2696,      -14.00401376,      -13.88080341,      -14.11441025
          0,           0,        2697,      -14.06479934,      -13.95303527,      -14.17073559
          0,           0,        2698,      -14.14767467,      -14.02661682,      -14.23988901
          0,           0,        2699,       -14.0352782,      -13.89110574,      -14.11073069
          0,           0,        2700,      -14.00520791,      -13.87080253,      -14.14125911
          0,           0,        2701,      -14.06573809,      -13.94850474,      -14.21527459
          0,           0,        2702,      -14.12269779,      -13.99656458,      -14.17018536
          0,           0,        2703,      -14.04573655,      -13.91210586,      -14.14122434
          0,           0,        2704,      -14.02185747,      -13.89212255,      -14.10595365
          0,           0,        2705,      -14.04251698,      -13.93436029,       -14.1408233
          0,           0,        2706,      -13.99391212,      -13.87202451,      -14.14321916
          0,           0,        2707,      -14.08060108,      -13.95607553,      -14.17515406
          0,           0,        2708,      -14.02123873,      -13.87881841,      -14.12433701
          0,           0,        2709,      -14.03446682,      -13.91011904,      -14.20091535
          0,           0,        2710,      -14.08164871,       -13.9688345,      -14.17764982
          0,           0,        2711,      -14.07237901,      -13.96014615,       -14.2992249
          0,           0,        2712,      -14.08945314,      -13.96222337,      -14.16813062
          0,           0,        2713,      -14.07715402,      -13.95107969,      -14.16636781
          0,           0,        2714,      -14.11774694,      -13.96814412,      -14.17296641
          0,           0,        2715,      -14.13047173,      -13.97984545,      -14.21100049
